source,target,weight
720575940628197392,720575940625792014,39
720575940628197392,720575940636616952,7
720575940628197392,720575940639126335,21
720575940628197392,720575940633631396,6
720575940628197392,720575940620030885,6
720575940628197392,720575940623444044,86
720575940628197392,720575940625508610,56
720575940628197392,720575940647253795,33
720575940628197392,720575940630668538,71
720575940628197392,720575940633789011,36
720575940620300308,720575940616471052,36
720575940620300308,720575940614730914,35
720575940620300308,720575940639198397,5
720575940620300308,720575940611813842,17
720575940620300308,720575940631705130,5
720575940620300308,720575940647228468,6
720575940620300308,720575940620298772,14
720575940620300308,720575940630334658,5
720575940620300308,720575940612603289,8
720575940620300308,720575940641480949,25
720575940620300308,720575940623453959,12
720575940620300308,720575940612036837,24
720575940620300308,720575940642549467,9
720575940620300308,720575940629312300,6
720575940620300308,720575940647586948,5
720575940620300308,720575940645047831,24
720575940620300308,720575940608188427,7
720575940620300308,720575940620714150,6
720575940627312668,720575940616791709,28
720575940627312668,720575940627916331,13
720575940627312668,720575940620129182,5
720575940627312668,720575940620780272,11
720575940627312668,720575940638604915,14
720575940627312668,720575940610611246,33
720575940627312668,720575940620170887,5
720575940627312668,720575940621736669,5
720575940627312668,720575940621256384,17
720575940627312668,720575940625045180,9
720575940618596381,720575940629996794,39
720575940618596381,720575940619846046,39
720575940618596381,720575940636307448,11
720575940618596381,720575940621283931,6
720575940618596381,720575940606621374,14
720575940618596381,720575940613169843,5
720575940618596381,720575940633310801,8
720575940618596381,720575940640467517,13
720575940618596381,720575940640291125,12
720575940618596381,720575940629644291,5
720575940618596381,720575940614037229,10
720575940618596381,720575940628896252,19
720575940618596381,720575940629552795,46
720575940618596381,720575940623467084,5
720575940618596381,720575940618265246,25
720575940618596381,720575940613620246,6
720575940633112623,720575940606926001,5
720575940633112623,720575940620819403,9
720575940633112623,720575940609854475,23
720575940633112623,720575940634748385,9
720575940633112623,720575940637456741,20
720575940633112623,720575940623149089,5
720575940633112623,720575940625978382,5
720575940633112623,720575940643289997,5
720575940633112623,720575940625873336,13
720575940633112623,720575940622557168,7
720575940633112623,720575940632393803,7
720575940633112623,720575940621777903,6
720575940633112623,720575940618951252,5
720575940633112623,720575940635146777,49
720575940633112623,720575940629224778,5
720575940633112623,720575940609414409,5
720575940633112623,720575940646484846,5
720575940633112623,720575940646420590,6
720575940633112623,720575940613233394,6
720575940633112623,720575940627053861,12
720575940633112623,720575940626201933,7
720575940614828082,720575940613221585,14
720575940614828082,720575940621640363,6
720575940614828082,720575940614019379,8
720575940614828082,720575940632760147,14
720575940614828082,720575940633095137,5
720575940614828082,720575940621673852,5
720575940614828082,720575940620321728,13
720575940614828082,720575940627956471,5
720575940614828082,720575940635028591,7
720575940614828082,720575940614358014,14
720575940614828082,720575940615892374,9
720575940614828082,720575940629502251,5
720575940614828082,720575940624426680,7
720575940614828082,720575940615092019,10
720575940614828082,720575940624349993,5
720575940614828082,720575940620889936,5
720575940614828082,720575940613798142,5
720575940614828082,720575940627652358,9
720575940614828082,720575940606894722,7
720575940614828082,720575940625673196,14
720575940614828082,720575940618314897,6
720575940614828082,720575940617809181,7
720575940614828082,720575940635119723,28
720575940614828082,720575940617280657,7
720575940614828082,720575940634750871,24
720575940614828082,720575940627750216,11
720575940614828082,720575940637843886,9
720575940614828082,720575940622495401,7
720575940614828082,720575940627796298,19
720575940614828082,720575940618886710,11
720575940631703608,720575940631168057,50
720575940631703608,720575940624897516,10
720575940631703608,720575940610001220,9
720575940631703608,720575940631959097,49
720575940631703608,720575940627812168,6
720575940631703608,720575940637144944,88
720575940631703608,720575940636828334,231
720575940631703608,720575940633316563,13
720575940631703608,720575940625867056,6
720575940631703608,720575940637578853,7
720575940631703608,720575940617629841,22
720575940631703608,720575940631997032,5
720575940631703608,720575940622027222,6
720575940631703608,720575940623211725,13
720575940631703608,720575940628755815,20
720575940631703608,720575940612906518,13
720575940631703608,720575940634825623,8
720575940631703608,720575940631406411,13
720575940631703608,720575940627099338,7
720575940631703608,720575940631714119,50
720575940631703608,720575940623478115,35
720575940631703608,720575940610803554,10
720575940631703608,720575940630579574,52
720575940631703608,720575940639285949,12
720575940631703608,720575940652580086,66
720575940631703608,720575940630291767,11
720575940631703608,720575940619176094,7
720575940631703608,720575940616018956,5
720575940631703608,720575940622266236,8
720575940632850503,720575940630037079,13
720575940632850503,720575940638928191,5
720575940632850503,720575940628592968,7
720575940632850503,720575940606539454,11
720575940632850503,720575940613980335,7
720575940632850503,720575940623154429,6
720575940632850503,720575940605386930,15
720575940632850503,720575940630590846,8
720575940632850503,720575940632465962,6
720575940617613398,720575940618324509,6
720575940617613398,720575940625556668,10
720575940617613398,720575940632206649,7
720575940617613398,720575940630036218,6
720575940617613398,720575940627341736,30
720575940617613398,720575940629382150,8
720575940617613398,720575940607999755,8
720575940617613398,720575940627475096,21
720575940617613398,720575940634612194,43
720575940617613398,720575940616770909,13
720575940617613398,720575940625237541,16
720575940617613398,720575940635895438,15
720575940617613398,720575940632504874,21
720575940617613398,720575940636873705,14
720575940617613398,720575940639338099,16
720575940617613398,720575940619612142,95
720575940617613398,720575940621047943,21
720575940617613398,720575940615963916,13
720575940617613398,720575940627348617,27
720575940617613398,720575940610432120,17
720575940617613398,720575940638900713,9
720575940617613398,720575940624676861,6
720575940617613398,720575940616915174,9
720575940617613398,720575940633151457,23
720575940617613398,720575940624943504,8
720575940617613398,720575940613580953,5
720575940617613398,720575940633448479,16
720575940617613398,720575940630352066,7
720575940617613398,720575940625691024,7
720575940617613398,720575940633806637,10
720575940617613398,720575940628039676,9
720575940617613398,720575940634903800,6
720575940617613398,720575940619264193,12
720575940617613398,720575940626630693,27
720575940617613398,720575940620124326,21
720575940617613398,720575940621164532,7
720575940617613398,720575940617287458,5
720575940617613398,720575940621545606,5
720575940617613398,720575940640787584,21
720575940617613398,720575940632427603,17
720575940617613398,720575940627190556,18
720575940617613398,720575940607825621,8
720575940617613398,720575940628307026,49
720575940617613398,720575940623806157,7
720575940617613398,720575940622726143,6
720575940617613398,720575940649187961,6
720575940617613398,720575940618398331,29
720575940634325087,720575940640372021,7
720575940634325087,720575940646576436,6
720575940634325087,720575940637623780,7
720575940634325087,720575940627129290,6
720575940634325087,720575940632007983,5
720575940634325087,720575940616486230,11
720575940634325087,720575940608345778,6
720575940634325087,720575940606722249,5
720575940634325087,720575940625977802,6
720575940634325087,720575940627349860,11
720575940634325087,720575940615513086,13
720575940634325087,720575940632505359,5
720575940634325087,720575940613804259,11
720575940634325087,720575940616758322,10
720575940634325087,720575940615708482,8
720575940634325087,720575940637966682,18
720575940634325087,720575940640314190,6
720575940634325087,720575940623146701,5
720575940634325087,720575940623650823,16
720575940634325087,720575940635249332,15
720575940634325087,720575940621551854,11
720575940634325087,720575940613583001,10
720575940609781858,720575940634612194,26
720575940609781858,720575940622268853,7
720575940609781858,720575940631468485,6
720575940609781858,720575940638065571,10
720575940609781858,720575940617613398,6
720575940609781858,720575940623991576,11
720575940609781858,720575940618324509,5
720575940609781858,720575940610697826,9
720575940609781858,720575940627341736,5
720575940609781858,720575940608845124,8
720575940609781858,720575940616363974,8
720575940609781858,720575940649181817,6
720575940609781858,720575940620008758,5
720575940609781858,720575940628884486,5
720575940609781858,720575940649187961,7
720575940609781858,720575940640470387,5
720575940629672041,720575940623885667,10
720575940629672041,720575940643300493,10
720575940629672041,720575940606756030,7
720575940629672041,720575940619944283,19
720575940629672041,720575940630949596,5
720575940629672041,720575940631095084,16
720575940629672041,720575940626900368,6
720575940629672041,720575940624428426,8
720575940629672041,720575940605844448,8
